transaction_id,customer_id,amount,currency,decline_code,failure_reason,past_success_count,past_failure_count,account_age_days,typical_payment_day,typical_payment_hour,avg_amount,is_recoverable,recovery_window_hours,failure_timestamp,dataset_split
TXN-26273E68850D,CUST-0293,237.45,USD,auth_required,3D Secure authentication required,37,6,1156,6,15,109.0,1,62.0,2024-04-06 02:24:00,train
TXN-C121EE3F4067,CUST-0243,173.01,USD,expired_card,Card expiry passed,0,5,1460,20,11,64.35,0,,2024-10-19 07:27:00,train
TXN-A8C93B013A48,CUST-0000,139.0,GBP,expired_card,Card has expired,34,1,987,1,12,22.23,1,162.0,2024-11-18 10:25:00,test
TXN-A6F27AB8A1B6,CUST-0340,48.87,EUR,unknown,Error code: 05,23,3,1804,22,21,101.15,0,,2024-11-27 18:56:00,test
TXN-2A7F6CED321B,CUST-0017,24.96,GBP,expired_card,Declined — expired card on file,38,1,202,7,8,52.68,1,75.0,2024-07-17 10:56:00,test
TXN-BB73FA42FDAF,CUST-0063,117.89,USD,expired_card,Card expiry passed,11,5,257,28,9,86.09,1,119.0,2024-10-18 23:05:00,train
TXN-974FC48EFF82,CUST-0403,20.47,USD,unknown,Unknown decline code from processor,36,3,1387,3,16,54.46,0,,2024-07-29 12:49:00,train
TXN-0E7F667902D1,CUST-0105,37.03,USD,expired_card,Card has expired,3,1,1480,8,19,39.82,1,152.0,2024-12-27 00:51:00,train
TXN-3DC49AAC912F,CUST-0264,105.63,USD,expired_card,Card has expired,27,7,1863,2,17,78.04,0,,2024-07-01 00:45:00,test
TXN-CDBDCAF9846F,CUST-0129,38.94,USD,temp_error,Gateway timeout,54,9,1207,5,17,53.95,1,14.0,2024-09-26 22:13:00,test
TXN-DD32F0E0D9B5,CUST-0118,67.47,USD,auth_required,Strong customer authentication needed,42,8,1859,6,21,20.44,0,,2024-12-10 09:25:00,train
TXN-6921385D137E,CUST-0106,43.26,CAD,expired_card,Declined — expired card on file,48,1,40,24,18,74.98,1,114.0,2024-04-04 07:33:00,train
TXN-0B6979EBEAD9,CUST-0384,68.97,USD,expired_card,Card has expired,40,3,570,22,15,146.41,0,,2024-12-02 06:58:00,train
TXN-783917922D40,CUST-0103,87.16,USD,insufficient_funds,Not enough balance,31,8,1029,7,15,21.65,1,94.0,2024-04-01 20:37:00,train
TXN-39A40B14476A,CUST-0131,109.97,USD,expired_card,Expiration date is in the past,13,9,618,11,12,46.5,1,87.0,2024-09-02 13:58:00,test
TXN-A693F5028C3A,CUST-0196,122.89,USD,unknown,Error code: 05,11,0,1382,28,20,54.84,1,50.0,2024-03-28 13:44:00,test
TXN-72EB0AE4676E,CUST-0420,62.05,USD,auth_required,Strong customer authentication needed,23,1,1073,27,21,66.02,0,,2024-05-16 11:37:00,train
TXN-1EFEE73C6D1D,CUST-0094,23.19,CAD,fraud_flag,Card flagged for unusual activity,54,1,1689,15,17,47.39,0,,2024-08-16 10:26:00,train
TXN-292611FF93AE,CUST-0469,15.01,USD,insufficient_funds,Card declined — insufficient funds,35,9,1406,9,21,69.61,1,97.0,2024-05-15 16:20:00,train
TXN-9CBD995CBDD9,CUST-0480,106.73,EUR,expired_card,Card has expired,13,2,1946,3,7,134.21,0,,2024-02-29 13:07:00,train
TXN-9AE2D8E2A9B5,CUST-0207,142.02,CAD,expired_card,Card expiry passed,12,2,1568,12,8,74.9,0,,2024-02-27 03:01:00,train
TXN-33D1B1359507,CUST-0474,60.04,EUR,insufficient_funds,Not enough balance,54,8,423,1,7,41.08,1,116.0,2024-04-27 12:34:00,test
TXN-7651ABAE34EE,CUST-0444,6.57,USD,unknown,Payment declined — reason not specified,56,3,62,5,13,92.7,1,49.0,2024-02-26 11:23:00,train
TXN-50B08C129B25,CUST-0197,183.24,EUR,insufficient_funds,Decline: NSF,45,2,1462,16,18,30.81,1,88.0,2024-07-03 08:02:00,train
TXN-C339E37C991F,CUST-0209,27.99,CAD,temp_error,Processing system temporarily unavailable,11,6,1958,21,19,23.83,1,18.0,2024-05-07 09:09:00,train
TXN-E41CF0FC803A,CUST-0363,109.26,EUR,insufficient_funds,Payment failed: low account balance,46,9,747,23,11,113.8,1,102.0,2024-01-24 14:26:00,train
TXN-6791D2079DEC,CUST-0289,96.13,CAD,insufficient_funds,Insufficient funds in account,20,7,141,7,21,82.13,1,105.0,2024-09-28 02:27:00,train
TXN-08A73C58DC42,CUST-0344,43.48,USD,expired_card,Card expiry passed,6,3,1349,28,17,49.64,0,,2024-12-08 05:34:00,train
TXN-B10C65682369,CUST-0232,151.49,USD,insufficient_funds,Not enough balance,6,9,1385,24,20,84.83,1,98.0,2024-04-28 00:10:00,train
TXN-F23C20C12821,CUST-0253,27.41,USD,hard_decline,Card reported lost or stolen,25,9,1537,2,6,39.66,0,,2024-07-17 18:56:00,train
TXN-D05A10F3D772,CUST-0243,181.48,USD,insufficient_funds,Decline: NSF,48,7,1311,14,10,48.13,1,92.0,2024-03-10 23:04:00,train
TXN-5843B98C0272,CUST-0106,114.54,USD,temp_error,Gateway timeout,24,7,1657,14,8,103.04,1,9.0,2024-05-01 16:55:00,test
TXN-31FA21F6AC09,CUST-0105,54.87,USD,temp_error,Network error during authorization,3,7,31,26,12,35.11,1,16.0,2024-11-18 17:11:00,train
TXN-5CD994F6D71A,CUST-0398,68.6,USD,temp_error,Processing system temporarily unavailable,42,9,237,14,13,27.28,1,24.0,2024-05-18 13:53:00,train
TXN-27A265C69AAA,CUST-0153,22.43,USD,expired_card,Card expiry passed,32,2,835,6,20,51.35,0,,2024-05-27 13:34:00,train
TXN-D4A09409A479,CUST-0096,57.03,USD,expired_card,Card expiry passed,33,2,259,4,19,75.75,0,,2024-04-24 08:23:00,train
TXN-8C407B6C107C,CUST-0155,113.14,EUR,expired_card,Declined — expired card on file,26,3,234,13,7,39.05,0,,2024-09-13 00:32:00,train
TXN-5C9FB4EB690D,CUST-0360,29.18,USD,unknown,Error code: 05,10,6,1234,17,14,33.39,1,38.0,2024-10-31 23:49:00,train
TXN-7FC2264CB6F9,CUST-0356,184.04,USD,fraud_flag,Card flagged for unusual activity,21,6,1364,18,10,29.88,0,,2024-04-17 19:39:00,train
TXN-3DA0B099F8FB,CUST-0471,130.24,USD,fraud_flag,Suspected fraudulent activity — transaction blocked,0,8,672,15,16,31.75,0,,2024-02-23 08:18:00,train
TXN-440F4B471B0E,CUST-0275,22.53,USD,auth_required,Additional verification required by issuing bank,10,0,473,6,6,51.5,0,,2024-06-12 15:51:00,train
TXN-90BDDF2E335F,CUST-0381,80.28,USD,expired_card,Expiration date is in the past,42,7,1598,20,10,29.98,1,155.0,2024-06-19 09:55:00,train
TXN-5D5F76970EF0,CUST-0063,26.86,USD,temp_error,Network error during authorization,9,2,1935,28,14,39.8,1,14.0,2024-03-13 07:57:00,train
TXN-3B5DF09AF23D,CUST-0327,77.86,EUR,temp_error,"Temporary processing error, please retry",21,8,1839,7,16,53.12,1,13.0,2024-01-09 09:02:00,train
TXN-FB5CAEB5096F,CUST-0378,50.72,USD,expired_card,Expiration date is in the past,1,1,1586,8,12,78.92,1,150.0,2024-03-25 10:26:00,train
TXN-34BCE954238C,CUST-0405,92.34,USD,insufficient_funds,Decline: NSF,22,7,354,20,19,49.01,1,122.0,2024-10-07 01:17:00,train
TXN-1951C20BE948,CUST-0170,97.04,GBP,hard_decline,Do not honor,36,6,1795,15,6,78.57,0,,2024-02-28 01:33:00,train
TXN-E5AC7962E6CB,CUST-0181,44.21,USD,insufficient_funds,Insufficient funds in account,35,4,1763,20,11,65.94,0,,2024-04-11 14:14:00,train
TXN-C120BD493BB2,CUST-0257,44.44,USD,insufficient_funds,Decline: NSF,57,5,594,12,6,33.64,1,85.0,2024-07-24 05:09:00,train
TXN-80AC29E203CE,CUST-0052,101.78,USD,temp_error,Gateway timeout,21,1,735,2,19,81.85,1,18.0,2024-03-31 16:57:00,train
TXN-2024287FDAAF,CUST-0299,35.87,CAD,insufficient_funds,Payment failed: low account balance,44,6,44,7,19,145.42,1,87.0,2024-02-10 17:06:00,train
TXN-7D370E10E405,CUST-0091,221.97,USD,insufficient_funds,Card declined — insufficient funds,31,5,633,25,17,38.41,1,115.0,2024-12-01 17:44:00,train
TXN-17A8EEBC27C6,CUST-0178,21.3,EUR,auth_required,Additional verification required by issuing bank,8,3,1606,19,19,34.66,1,45.0,2024-09-26 21:52:00,train
TXN-E6705419A613,CUST-0121,71.82,USD,fraud_flag,Suspected fraudulent activity — transaction blocked,40,8,499,26,13,40.1,0,,2024-03-12 19:21:00,train
TXN-6B05E0EB5F69,CUST-0313,84.32,CAD,hard_decline,Invalid account number,12,5,1606,20,6,58.93,0,,2024-04-12 14:00:00,train
TXN-89FBD8235848,CUST-0078,45.77,USD,temp_error,"Temporary processing error, please retry",31,8,727,17,11,51.54,1,12.0,2024-03-27 10:35:00,train
TXN-F31B51084F60,CUST-0011,233.37,USD,insufficient_funds,Not enough balance,4,3,447,22,21,47.68,1,125.0,2024-08-28 15:25:00,train
TXN-AA76431DCB72,CUST-0268,26.71,EUR,insufficient_funds,Card declined — insufficient funds,38,4,602,28,9,43.14,1,91.0,2024-11-12 03:15:00,train
TXN-8E2F4FB5660A,CUST-0351,149.46,EUR,insufficient_funds,Payment failed: low account balance,34,3,1521,20,19,31.54,1,90.0,2024-03-05 02:56:00,test
TXN-5B79805F2DE3,CUST-0098,93.56,USD,temp_error,Temporary bank unavailability,37,9,690,8,12,111.69,1,13.0,2024-03-26 12:19:00,train
TXN-21BC2205D9F6,CUST-0462,174.41,USD,insufficient_funds,Payment failed: low account balance,23,0,1490,16,8,65.74,1,93.0,2024-01-06 12:59:00,train
TXN-F07EB5B77C61,CUST-0159,30.28,USD,expired_card,Card expiry passed,24,4,763,1,16,83.54,1,167.0,2024-08-08 22:51:00,train
TXN-28BB5578D392,CUST-0107,156.42,USD,insufficient_funds,Card declined — insufficient funds,33,8,81,12,11,66.55,0,,2024-04-09 22:59:00,train
TXN-4BC3EE47E0A8,CUST-0426,43.52,EUR,temp_error,"Temporary processing error, please retry",35,2,592,25,7,78.54,1,9.0,2024-01-25 14:59:00,train
TXN-22E269365A8E,CUST-0063,44.27,EUR,auth_required,3D Secure authentication required,40,6,1556,6,8,20.49,1,66.0,2024-08-13 18:18:00,train
TXN-6776BF2E2CC6,CUST-0367,72.0,USD,auth_required,3D Secure authentication required,49,7,185,15,15,50.88,0,,2024-04-29 16:02:00,train
TXN-1F25C955B3F5,CUST-0291,344.88,USD,insufficient_funds,Not enough balance,6,4,468,8,9,98.57,1,90.0,2024-07-19 16:20:00,train
TXN-B153D348E234,CUST-0210,36.5,USD,insufficient_funds,Not enough balance,36,7,84,14,8,45.82,1,84.0,2024-02-02 17:23:00,test
TXN-3977CC9BABD2,CUST-0184,51.59,USD,insufficient_funds,Insufficient funds in account,48,2,925,14,19,54.71,0,,2024-09-22 16:30:00,train
TXN-448390F20BC4,CUST-0437,66.3,USD,expired_card,Card expiry passed,13,0,227,15,15,241.11,1,145.0,2024-05-18 23:45:00,train
TXN-A8A45A4D93C9,CUST-0268,77.87,USD,expired_card,Card has expired,43,6,1571,19,8,184.41,0,,2024-11-08 13:43:00,test
TXN-80A6C31EC0CE,CUST-0200,142.35,EUR,fraud_flag,Suspected fraudulent activity — transaction blocked,27,4,1559,23,18,202.11,0,,2024-04-29 03:52:00,test
TXN-23731C0C8E2D,CUST-0119,52.23,USD,insufficient_funds,Not enough balance,54,5,338,1,7,44.19,1,103.0,2024-02-25 15:50:00,test
TXN-7FC7BD924972,CUST-0054,46.54,USD,unknown,Error code: 05,6,2,1903,28,14,55.64,1,48.0,2024-09-04 01:40:00,train
TXN-299B8D66ADAE,CUST-0224,29.69,USD,auth_required,Strong customer authentication needed,24,1,1733,16,21,55.65,1,35.0,2024-06-23 17:08:00,train
TXN-BB9685AB1FCF,CUST-0041,25.67,GBP,expired_card,Declined — expired card on file,51,1,473,10,14,83.35,0,,2024-09-28 09:35:00,train
TXN-7D14815BEE15,CUST-0292,56.7,USD,insufficient_funds,Payment failed: low account balance,16,7,1902,4,21,59.72,1,85.0,2024-03-18 04:32:00,train
TXN-69DF7EA6D751,CUST-0394,168.94,AUD,hard_decline,Invalid account number,20,5,1761,1,21,44.38,0,,2024-05-08 07:31:00,train
TXN-9BDFD1DC3360,CUST-0431,49.57,USD,auth_required,3D Secure authentication required,5,4,1553,22,16,6.57,0,,2024-12-28 21:35:00,test
TXN-1B0B0349C8F6,CUST-0437,128.12,USD,unknown,Generic decline,39,5,363,16,7,26.82,0,,2024-11-05 09:20:00,train
TXN-5681963651E4,CUST-0040,154.2,USD,auth_required,SCA challenge required,23,1,354,10,8,81.2,0,,2024-04-30 18:01:00,train
TXN-7372CB7202F2,CUST-0298,15.36,USD,temp_error,Temporary bank unavailability,11,1,1596,8,8,76.23,1,5.0,2024-05-22 13:36:00,train
TXN-10D09AA156E7,CUST-0006,24.82,USD,insufficient_funds,Decline: NSF,23,9,1582,24,12,79.94,1,124.0,2024-08-05 12:28:00,train
TXN-C5C145396512,CUST-0203,108.18,GBP,expired_card,Expiration date is in the past,17,0,1299,2,18,74.5,0,,2024-10-23 07:58:00,train
TXN-FA919A3362CB,CUST-0439,222.81,CAD,insufficient_funds,Card declined — insufficient funds,48,6,985,4,6,9.87,1,112.0,2024-09-15 01:15:00,train
TXN-9C55E3D394AF,CUST-0266,203.84,EUR,auth_required,3D Secure authentication required,14,1,439,12,14,38.97,1,66.0,2024-02-13 13:18:00,train
TXN-D2686E05969E,CUST-0087,46.6,USD,insufficient_funds,Not enough balance,20,9,1803,21,9,44.76,1,105.0,2024-01-30 19:52:00,train
TXN-6C65E441D2EE,CUST-0425,174.5,USD,temp_error,Gateway timeout,25,9,1568,8,17,40.99,1,12.0,2024-07-14 04:52:00,train
TXN-B5E1FB844832,CUST-0205,36.9,USD,auth_required,Strong customer authentication needed,37,4,20,8,17,126.74,1,41.0,2024-10-28 09:42:00,train
TXN-868424F04958,CUST-0417,143.29,GBP,insufficient_funds,Card declined — insufficient funds,57,9,942,7,19,26.8,1,54.0,2024-01-07 07:56:00,test
TXN-A2A6EA7410AA,CUST-0058,54.55,EUR,insufficient_funds,Card declined — insufficient funds,56,0,1531,26,17,39.1,1,98.0,2024-06-09 03:13:00,test
TXN-B7EC03B7F82E,CUST-0238,35.7,USD,unknown,Unknown decline code from processor,40,7,436,19,15,14.67,1,37.0,2024-01-01 09:14:00,test
TXN-3E41717D0F58,CUST-0353,45.43,USD,temp_error,Temporary bank unavailability,25,3,741,21,20,36.09,1,10.0,2024-06-22 20:51:00,train
TXN-FF2F9FCFF759,CUST-0423,83.01,USD,insufficient_funds,Insufficient funds in account,55,7,389,21,10,41.86,1,129.0,2024-08-16 20:34:00,train
TXN-D0F6D7E7182A,CUST-0413,109.33,AUD,temp_error,Processing system temporarily unavailable,4,0,1498,4,12,52.52,1,4.0,2024-11-29 04:49:00,train
TXN-060A635D7166,CUST-0020,247.7,USD,hard_decline,Card reported lost or stolen,58,7,223,18,17,135.9,0,,2024-11-14 00:29:00,test
TXN-8B7C14474F5E,CUST-0247,201.24,USD,insufficient_funds,Insufficient funds in account,32,8,1741,20,16,86.51,0,,2024-01-12 20:41:00,train
TXN-24FB46400396,CUST-0031,252.47,EUR,unknown,Unknown decline code from processor,23,6,187,20,19,39.91,0,,2024-10-24 06:59:00,train
TXN-B16BC257B0EC,CUST-0216,46.56,EUR,auth_required,Strong customer authentication needed,49,9,66,1,16,85.52,1,28.0,2024-01-29 12:55:00,train
TXN-5B4E0F66A7BF,CUST-0443,78.52,USD,expired_card,Card has expired,52,3,582,9,6,20.0,0,,2024-03-19 03:42:00,train
TXN-3F14B55B4C50,CUST-0182,74.19,USD,expired_card,Card has expired,27,9,137,19,12,16.53,0,,2024-05-21 13:01:00,test
TXN-6AD08945B500,CUST-0459,58.99,AUD,fraud_flag,Security flag triggered by issuer,11,0,1856,13,19,114.47,0,,2024-07-20 22:29:00,train
TXN-C2177100BBBF,CUST-0239,21.47,USD,auth_required,Strong customer authentication needed,19,5,395,20,16,26.87,1,39.0,2024-08-24 05:04:00,train
TXN-0E6DF4B6B30D,CUST-0064,65.39,GBP,auth_required,Additional verification required by issuing bank,41,7,869,1,20,130.03,1,67.0,2024-05-02 13:21:00,train
TXN-CE8DA583419B,CUST-0103,82.22,GBP,insufficient_funds,Insufficient funds in account,1,5,192,21,12,40.45,1,90.0,2024-01-13 12:23:00,train
TXN-2EE868506B99,CUST-0041,280.24,USD,temp_error,Gateway timeout,33,2,405,28,12,49.06,1,14.0,2024-04-24 04:28:00,train
TXN-BE793BA9409C,CUST-0365,135.92,GBP,auth_required,Strong customer authentication needed,54,3,408,20,21,193.64,1,47.0,2024-09-26 11:47:00,test
TXN-1D7D8AD123DF,CUST-0202,148.33,EUR,insufficient_funds,Decline: NSF,51,6,1633,18,9,21.58,1,94.0,2024-12-16 23:20:00,train
TXN-94E664651BBC,CUST-0479,102.54,EUR,insufficient_funds,Card declined — insufficient funds,2,0,1223,2,17,78.87,1,85.0,2024-02-14 14:02:00,train
TXN-688A95389A26,CUST-0054,45.32,USD,temp_error,Network error during authorization,26,0,1213,27,17,30.08,1,12.0,2024-03-24 13:02:00,train
TXN-E6ACF2CBB313,CUST-0119,196.28,USD,expired_card,Card has expired,22,3,739,20,14,107.07,0,,2024-09-23 11:02:00,train
TXN-337446FF37F3,CUST-0457,47.76,USD,insufficient_funds,Card declined — insufficient funds,52,8,465,1,16,24.28,1,103.0,2024-05-22 11:12:00,train
TXN-E1B96120AECC,CUST-0215,152.99,USD,insufficient_funds,Insufficient funds in account,40,4,754,1,10,51.95,1,86.0,2024-02-28 23:59:00,train
TXN-82912714EF99,CUST-0247,88.91,USD,auth_required,Strong customer authentication needed,36,4,79,21,21,52.34,1,60.0,2024-02-16 23:28:00,test
TXN-D54B3A52E773,CUST-0192,13.34,USD,temp_error,Temporary bank unavailability,31,6,1876,8,17,61.82,1,7.0,2024-06-26 09:33:00,train
TXN-7E0DDE5E7EEF,CUST-0146,27.73,USD,expired_card,Expiration date is in the past,18,3,330,1,6,128.44,1,112.0,2024-12-19 15:55:00,train
TXN-CBF70652BE2F,CUST-0118,72.31,USD,hard_decline,Account closed,6,1,866,1,18,111.29,0,,2024-09-28 23:59:00,test
TXN-CE96EC4E60D6,CUST-0007,8.79,USD,insufficient_funds,Payment failed: low account balance,20,0,156,20,12,80.9,1,109.0,2024-01-18 21:59:00,test
TXN-A6B6876035BA,CUST-0390,42.14,USD,expired_card,Card expiry passed,46,9,138,22,7,71.04,0,,2024-05-05 08:13:00,train
TXN-49D9060DBEAB,CUST-0341,115.68,USD,unknown,Payment declined — reason not specified,45,2,595,27,11,128.61,0,,2024-06-23 11:56:00,train
TXN-3566B532A228,CUST-0182,30.17,EUR,fraud_flag,Suspected fraudulent activity — transaction blocked,53,7,488,9,19,27.33,0,,2024-05-10 12:12:00,train
TXN-BBC7CBAAA68F,CUST-0450,1041.84,USD,expired_card,Declined — expired card on file,43,7,863,7,19,44.92,0,,2024-03-03 17:12:00,train
TXN-A8D6D6B869F7,CUST-0234,37.03,EUR,hard_decline,Do not honor,55,9,1745,3,15,117.51,0,,2024-01-07 01:40:00,train
TXN-0382E309A8AD,CUST-0428,137.52,CAD,insufficient_funds,Not enough balance,13,9,631,13,13,89.47,0,,2024-03-11 11:11:00,train
TXN-E13539D0948E,CUST-0051,28.24,USD,temp_error,Processing system temporarily unavailable,6,8,813,23,17,35.07,1,10.0,2024-03-20 03:31:00,test
TXN-992D030F3CD3,CUST-0363,42.03,EUR,temp_error,Processing system temporarily unavailable,22,1,1738,7,19,60.96,1,14.0,2024-07-27 18:27:00,train
TXN-FD6AEF7230A9,CUST-0464,157.69,USD,expired_card,Card expiry passed,6,2,1287,26,15,71.86,1,158.0,2024-03-20 22:25:00,test
TXN-C9AD23D4BC34,CUST-0474,22.34,USD,insufficient_funds,Payment failed: low account balance,8,3,872,19,21,72.71,1,108.0,2024-06-20 11:31:00,train
TXN-024AEB80715A,CUST-0025,92.85,USD,temp_error,"Temporary processing error, please retry",1,6,1250,11,16,16.73,1,14.0,2024-06-02 10:48:00,train
TXN-6CA74FF5EAE4,CUST-0322,64.96,GBP,insufficient_funds,Card declined — insufficient funds,12,7,708,18,6,41.48,1,119.0,2024-07-29 07:50:00,train
TXN-6FD654D9DC59,CUST-0011,29.74,EUR,auth_required,Strong customer authentication needed,14,6,1017,5,10,18.63,1,53.0,2024-01-24 15:34:00,train
TXN-30921EDE615E,CUST-0369,71.15,USD,expired_card,Expiration date is in the past,45,0,67,8,12,70.36,0,,2024-09-13 22:45:00,train
TXN-47C15BF77A97,CUST-0103,40.47,AUD,insufficient_funds,Decline: NSF,34,8,1083,7,14,45.79,1,124.0,2024-12-30 03:20:00,train
TXN-2F7F26DA26ED,CUST-0232,139.55,USD,expired_card,Card expiry passed,44,5,986,25,20,40.26,0,,2024-03-30 05:58:00,train
TXN-0599EA0930D4,CUST-0006,149.3,EUR,fraud_flag,Security flag triggered by issuer,12,6,1108,10,15,140.07,0,,2024-01-05 18:57:00,train
TXN-22EF6D6C3D16,CUST-0333,53.79,USD,temp_error,Temporary bank unavailability,46,7,1326,9,15,25.01,1,17.0,2024-09-17 03:23:00,train
TXN-4E09E77E8F43,CUST-0331,376.95,AUD,expired_card,Expiration date is in the past,51,7,995,16,18,30.68,0,,2024-05-26 15:31:00,train
TXN-D0F46BF1339E,CUST-0032,31.37,USD,insufficient_funds,Insufficient funds in account,36,9,574,22,14,36.72,1,84.0,2024-02-20 05:41:00,train
TXN-D43EDF2CE890,CUST-0248,186.96,EUR,insufficient_funds,Payment failed: low account balance,11,5,1174,26,10,53.51,1,92.0,2024-04-09 12:33:00,train
TXN-86FD7BC92ED6,CUST-0089,34.68,EUR,auth_required,SCA challenge required,16,1,799,16,16,178.5,0,,2024-07-11 09:20:00,train
TXN-3DE61037A0C9,CUST-0164,118.29,USD,fraud_flag,Security flag triggered by issuer,8,5,139,6,6,17.68,0,,2024-03-06 09:58:00,train
TXN-603EB1B9903A,CUST-0192,55.37,USD,insufficient_funds,Decline: NSF,58,2,771,7,21,38.89,1,111.0,2024-03-14 22:33:00,test
TXN-D324BC061C58,CUST-0335,127.25,USD,insufficient_funds,Insufficient funds in account,17,9,45,21,14,55.98,0,,2024-08-20 07:59:00,test
TXN-BAA34CD805EE,CUST-0359,63.62,EUR,expired_card,Card expiry passed,58,2,1998,28,16,48.55,0,,2024-02-18 22:45:00,train
TXN-988AB7EC89CA,CUST-0452,30.82,USD,hard_decline,Card permanently blocked,8,1,1770,22,7,24.29,0,,2024-10-07 23:24:00,train
TXN-88D877956335,CUST-0106,64.39,USD,temp_error,Temporary bank unavailability,55,5,1275,25,16,36.17,1,18.0,2024-09-09 04:27:00,train
TXN-02896B335F62,CUST-0080,66.51,GBP,expired_card,Declined — expired card on file,10,5,936,27,19,31.01,1,154.0,2024-11-18 07:18:00,train
TXN-316C539D8227,CUST-0458,58.97,USD,temp_error,Processing system temporarily unavailable,55,5,70,3,14,33.73,1,7.0,2024-07-13 19:06:00,train
TXN-272949FEA5BB,CUST-0000,42.22,CAD,unknown,Error code: 05,21,4,1668,25,10,23.35,0,,2024-03-27 05:05:00,train
TXN-FA4B4BD45CA2,CUST-0436,88.7,USD,expired_card,Card expiry passed,16,2,84,19,20,59.91,0,,2024-09-11 12:08:00,train
TXN-B73504494F34,CUST-0120,33.01,USD,temp_error,"Temporary processing error, please retry",1,7,144,11,10,48.07,1,6.0,2024-08-21 11:40:00,train
TXN-FACCD095C176,CUST-0070,53.38,USD,insufficient_funds,Not enough balance,26,2,1253,19,18,43.4,1,89.0,2024-01-04 15:39:00,test
TXN-5E50540D7991,CUST-0198,90.91,USD,auth_required,Strong customer authentication needed,8,1,1209,20,13,36.69,1,71.0,2024-02-13 05:42:00,test
TXN-1EB845F283AF,CUST-0112,185.52,USD,fraud_flag,Fraud prevention hold,11,5,1620,25,18,60.86,0,,2024-10-01 17:27:00,train
TXN-D0E268473354,CUST-0048,325.39,USD,hard_decline,Do not honor,13,1,1277,23,11,75.48,0,,2024-07-19 12:10:00,train
TXN-A1C82BAC6137,CUST-0264,82.36,USD,insufficient_funds,Card declined — insufficient funds,34,9,1382,13,14,45.38,0,,2024-08-01 23:12:00,train
TXN-58E2BEA94E93,CUST-0183,520.54,USD,temp_error,Processing system temporarily unavailable,9,4,1268,4,6,144.57,1,18.0,2024-02-21 14:55:00,train
TXN-633BB86D8E48,CUST-0370,15.71,EUR,hard_decline,Account closed,42,9,302,7,6,29.29,0,,2024-05-11 10:39:00,test
TXN-DE8120F34E5C,CUST-0490,341.03,USD,unknown,Error code: 05,38,3,666,1,21,103.19,1,64.0,2024-07-27 15:36:00,train
TXN-4DFED62FCC05,CUST-0362,121.41,GBP,insufficient_funds,Decline: NSF,46,4,1790,15,12,54.31,1,105.0,2024-03-27 04:03:00,train
TXN-D3BD86CB52B9,CUST-0444,30.47,USD,insufficient_funds,Decline: NSF,2,7,920,27,14,99.06,1,103.0,2024-05-24 08:45:00,train
TXN-D3A7262306F6,CUST-0417,189.71,AUD,insufficient_funds,Decline: NSF,22,9,1483,23,19,38.91,1,92.0,2024-03-23 23:30:00,test
